timestamp,Close,High,Low,Open,Volume,metric
2013-03-11,48.25,48.38,45.6,45.97,3400.7859461,25876
2013-03-12,44.84,48.25,36.0,48.15,11195.69562451,29968
2013-03-13,46.99,47.09,44.2,44.29,3290.23440492,32826
2013-03-14,46.95,47.97,46.8,46.99,3527.68709124,30939
2013-03-15,46.9,47.29,46.9,46.95,1063.76443798,35124
2013-03-16,46.74,47.0,46.58,46.93,909.75563433,23861
2013-03-17,47.24,47.24,46.7,46.7,1102.96029809,25441
2013-03-18,50.35,51.1,46.98,47.24,5924.10302677,30247
2013-03-19,59.41,60.0,48.0,49.87,9303.93790035,34804
2013-03-20,64.2,67.99,58.86,59.46,8546.00680193,31344
2013-03-21,72.23,76.91,64.61,65.13,9864.56711014,33248
2013-03-22,69.9,74.47,65.0,70.87,5462.69655236,38468
2013-03-23,63.9,72.0,50.09,68.81,13092.94728399,31307
2013-03-24,70.22,71.0,63.36,64.37,3627.69480395,39854
2013-03-25,75.11,80.0,69.25,70.22,8198.25231403,33371
2013-03-26,79.81,86.0,74.3,74.3,6748.3811185,35799
2013-03-27,89.3,89.99,78.75,79.81,6073.07958286,37344
2013-03-28,88.52,97.0,80.0,89.4,9823.47335779,41422
2013-03-29,90.0,94.0,84.0,88.96,6658.41693742,45688
2013-03-30,92.11,95.0,89.31,90.49,1799.52075455,39839
2013-03-31,96.15,96.15,92.12,92.12,2003.81769842,29603
2013-04-01,104.7,106.5,93.7,95.5,6540.7052677,37290
2013-04-02,116.0,116.0,100.1,103.73,6441.03900269,48201
2013-04-03,133.78,158.41,110.0,116.0,15003.94850365,53962
2013-04-04,135.0,150.0,119.0,133.87,7265.27300112,56432
2013-04-05,141.8,144.0,127.09,134.67,7560.20101911,56052
2013-04-06,141.0,150.03,138.5,141.8,3504.27395363,41149
2013-04-07,164.97,165.1,140.65,141.0,6737.21244685,39923
2013-04-08,185.6,198.0,162.0,164.97,13411.06323591,59216
2013-04-09,229.0,235.29,164.34,185.6,11211.78878477,61023
2013-04-10,162.0,259.34,70.0,228.94,20889.47079028,73729
2013-04-11,83.4,179.0,50.0,162.0,37205.88492273,61521
2013-04-12,109.9,112.0,45.0,81.02,29095.90818647,53313
2013-04-13,91.64,119.0,85.0,109.9,16830.84314245,43129
2013-04-14,91.11,99.99,81.94,90.44,5777.57333124,34077
2013-04-15,74.0,99.8,60.0,91.79,19578.12871598,45536
2013-04-16,68.09,82.0,49.8,73.99,35706.58629386,52595
2013-04-17,89.98,101.12,60.0,67.85,30854.42411947,51852
2013-04-18,109.3,111.23,78.92,89.98,16527.45971668,42647
2013-04-19,117.71,140.2,100.0,109.3,25498.95204842,52609
2013-04-20,126.55,129.79,114.27,118.11,7474.81424834,37393
2013-04-21,118.81,129.0,101.0,126.55,17188.09077106,33509
2013-04-22,123.74,125.01,116.0,118.91,6675.54945823,41404
2013-04-23,137.29,138.87,121.12,123.73,13391.87055752,48721
2013-04-24,149.0,161.0,134.98,137.3,21232.85034477,49251
2013-04-25,141.9,170.28,123.2,150.0,16566.09169458,46603
2013-04-26,137.3,142.53,126.68,141.9,10688.92108773,42805
2013-04-27,128.8,148.61,125.76,137.3,6686.07508764,39954
2013-04-28,135.28,148.18,121.57,128.8,5136.5255006,78887
2013-04-29,143.31,151.65,123.96,135.31,10485.46213504,40203
2013-04-30,139.88,144.99,133.89,143.32,8465.29718136,32270
2013-05-01,116.75,140.3,104.9,139.87,21104.90212995,39946
2013-05-02,106.81,127.24,93.01,116.75,21725.133598,38311
2013-05-03,98.08,108.0,81.5,107.02,26863.56444609,36185
2013-05-04,112.62,115.64,94.0,98.08,15910.12807666,30850
2013-05-05,116.57,118.76,106.5,112.89,9033.94177783,31954
2013-05-06,112.71,123.97,105.0,116.9,17251.55561438,36066
2013-05-07,110.0,112.95,98.77,112.67,14941.55263514,40859
2013-05-08,113.16,116.29,109.41,110.92,8261.64064249,41432
2013-05-09,111.96,113.95,109.0,113.16,6725.70842693,43634
2013-05-10,117.9,119.98,109.2,111.96,10480.13511879,42602
2013-05-11,115.04,118.5,112.95,117.9,4692.10496687,41428
2013-05-12,114.5,117.86,113.0,115.58,3366.70303467,34714
2013-05-13,115.99,117.48,113.55,115.05,3412.04123442,37451
2013-05-14,107.0,117.9,103.5,115.98,12120.00783896,41802
2013-05-15,108.95,113.0,101.72,107.0,10914.51829481,41889
2013-05-16,113.35,113.35,108.35,108.96,7515.76166257,39930
2013-05-17,116.73,118.16,112.82,113.36,9721.36089521,37614
2013-05-18,118.49,118.55,115.99,117.51,3906.23090184,32691
2013-05-19,116.38,118.98,114.1,118.49,4800.36143192,30679
2013-05-20,116.55,118.94,114.03,117.27,4541.30988594,34079
2013-05-21,117.5,118.56,116.9,117.81,3656.2547232,41089
2013-05-22,119.11,119.48,117.0,117.25,7275.60471178,36060
2013-05-23,123.84,123.9,118.36,118.45,10212.79546118,42402
2013-05-24,128.7,129.94,122.52,123.84,13193.58203434,40406
2013-05-25,128.97,129.73,126.03,128.65,5146.70519875,31522
2013-05-26,129.5,130.29,127.97,128.98,3916.06467515,27766
2013-05-27,126.25,130.6,120.33,130.27,7413.81180566,32149
2013-05-28,125.92,127.11,123.0,126.2,6072.75780468,37242
2013-05-29,130.35,130.4,125.53,125.99,9946.83923725,40526
2013-05-30,126.81,131.0,124.9,130.01,9432.35613171,38299
2013-05-31,127.91,129.87,125.06,126.78,5633.94849614,37792
2013-06-01,128.77,128.86,127.09,127.76,3406.48517336,33025
2013-06-02,123.0,128.8,117.02,128.77,15138.12901202,29392
2013-06-03,123.22,125.01,117.0,123.35,8850.29223011,35391
2013-06-04,120.57,123.66,116.32,123.22,7975.85871798,38074
2013-06-05,121.2,122.74,119.65,120.58,4733.02694896,34639
2013-06-06,118.78,121.33,118.43,120.98,4936.97817062,36376
2013-06-07,110.18,119.16,107.0,118.78,18261.47609584,39295
2013-06-08,109.11,112.46,108.44,110.17,5055.00711397,28295
2013-06-09,100.17,110.0,90.0,109.11,30734.49888577,26798
2013-06-10,104.22,107.9,93.1,100.17,13536.55840755,31252
2013-06-11,107.36,108.0,102.97,104.21,5234.35334037,33023
2013-06-12,106.56,111.18,105.01,107.35,7612.62055255,30678
2013-06-13,102.0,108.43,95.0,106.1,8047.28050101,33849
2013-06-14,99.01,102.95,95.0,101.86,10698.4120069,43488
2013-06-15,99.42,105.0,96.22,99.01,4243.40771805,27776
2013-06-16,99.37,101.11,98.0,99.43,3089.73462791,24354
2013-06-17,100.0,101.47,98.29,98.74,4785.76602027,29961
2013-06-18,104.5,108.18,99.99,100.39,10874.74329689,33040
2013-06-19,105.24,107.5,102.0,104.49,5483.53573255,36662
2013-06-20,102.61,108.0,102.47,105.24,9088.52547567,35885
2013-06-21,101.8,104.86,90.0,103.0,12331.66300099,38076
2013-06-22,100.0,103.0,98.55,101.29,3350.32557131,30147
2013-06-23,100.41,101.45,98.5,100.0,1977.39270619,25148
