,Close,High,Low,Open,Volume,date,totalVolume_less_than_0_01,addressesCount_less_than_0_01,totalVolume_f_0_01_to_0_1,addressesCount_f_0_01_to_0_1,totalVolume_f_0_1_to_1_x,addressesCount_f_0_1_to_1_x,totalVolume_f_0_1_to_1_y,addressesCount_f_0_1_to_1_y,totalVolume_f_0_1_to_1,addressesCount_f_0_1_to_1,totalVolume_f_1_to_10,addressesCount_f_1_to_10,totalVolume_f_10_to_100,addressesCount_f_10_to_100,totalVolume_f_100_to_1000,addressesCount_f_100_to_1000,totalVolume_f_1000_to_10000,addressesCount_f_1000_to_10000,totalVolume_f_10000_to_100000,addressesCount_f_10000_to_100000
1565,58782.58,59816.17,56713.45,58767.75,4595.25252072,2021-03-31,39853.70604735,28474546.0,185126.54233819,5719309.0,752210.50310191,2399170.0,752210.50310191,2399170.0,752210.50310191,2399170.0,1714328.28498577,671338.0,4067277.59443373,127653.0,3904175.11583749,14002.0,5212172.23707666,2144.0,2187253.86048115,86.0
1566,58782.58,59816.17,56713.45,58767.75,4595.25252072,2021-03-31,39853.70604735,28474546.0,185126.54233819,5719309.0,752210.50310191,2399170.0,752210.50310191,2399170.0,752210.50310191,2399170.0,1714328.28498577,671338.0,4067277.59443373,127653.0,3904175.11583749,14002.0,5212172.23707666,2144.0,2187253.86048115,86.0
1567,58728.53,59490.0,57935.42,58789.96,2786.58091029,2021-04-01,39981.942722759995,28562992.0,185464.25332041,5730578.0,752818.311204,2400614.0,752818.311204,2400614.0,752818.311204,2400614.0,1714925.46053869,671940.0,4064755.85744364,127641.0,3904821.2425501,14001.0,5232004.54118285,2154.0,2168532.4853398,84.0
1568,58728.53,59490.0,57935.42,58789.96,2786.58091029,2021-04-01,39981.942722759995,28562992.0,185464.25332041,5730578.0,752818.311204,2400614.0,752818.311204,2400614.0,752818.311204,2400614.0,1714925.46053869,671940.0,4064755.85744364,127641.0,3904821.2425501,14001.0,5232004.54118285,2154.0,2168532.4853398,84.0
1569,59003.6,60103.04,58450.0,58744.0,2564.6000207,2021-04-02,40085.44092296,28647901.0,185608.17519153,5737624.0,753393.83112533,2402159.0,753393.83112533,2402159.0,753393.83112533,2402159.0,1714990.70152788,672171.0,4063214.16855595,127618.0,3905816.19495911,14003.0,5240267.13560532,2153.0,2160803.44640323,84.0
1570,59003.6,60103.04,58450.0,58744.0,2564.6000207,2021-04-02,40085.44092296,28647901.0,185608.17519153,5737624.0,753393.83112533,2402159.0,753393.83112533,2402159.0,753393.83112533,2402159.0,1714990.70152788,672171.0,4063214.16855595,127618.0,3905816.19495911,14003.0,5240267.13560532,2153.0,2160803.44640323,84.0
1571,57064.42,59801.39,56922.0,58967.61,1663.26835296,2021-04-03,40101.31381418,28682330.0,185511.94999689,5733785.0,753892.57000702,2404020.0,753892.57000702,2404020.0,753892.57000702,2404020.0,1715163.02441852,672261.0,4062291.3655794,127643.0,3907185.99000626,13995.0,5224653.48874337,2150.0,2176198.14172567,85.0
1572,57064.42,59801.39,56922.0,58967.61,1663.26835296,2021-04-03,40101.31381418,28682330.0,185511.94999689,5733785.0,753892.57000702,2404020.0,753892.57000702,2404020.0,753892.57000702,2404020.0,1715163.02441852,672261.0,4062291.3655794,127643.0,3907185.99000626,13995.0,5224653.48874337,2150.0,2176198.14172567,85.0
1573,58212.18,58501.0,56466.25,57064.13,1440.63181986,2021-04-04,39933.07637656,28607906.0,185195.15725894,5719925.0,754478.27109477,2405930.0,754478.27109477,2405930.0,754478.27109477,2405930.0,1715661.47165501,672227.0,4059380.80246134,127482.0,3903563.60180456,13994.0,5223235.98797599,2154.0,2184461.97566414,86.0
1574,58212.18,58501.0,56466.25,57064.13,1440.63181986,2021-04-04,39933.07637656,28607906.0,185195.15725894,5719925.0,754478.27109477,2405930.0,754478.27109477,2405930.0,754478.27109477,2405930.0,1715661.47165501,672227.0,4059380.80246134,127482.0,3903563.60180456,13994.0,5223235.98797599,2154.0,2184461.97566414,86.0
1575,59125.0,59280.0,56800.0,58213.69,2402.43713513,2021-04-05,39818.14490818,28543312.0,185392.63751259,5724748.0,754666.56673881,2407255.0,754666.56673881,2407255.0,754666.56673881,2407255.0,1714576.10436186,671971.0,4061049.93586738,127522.0,3907383.03651623,13991.0,5235656.14754132,2153.0,2168342.77083947,85.0
1576,59125.0,59280.0,56800.0,58213.69,2402.43713513,2021-04-05,39818.14490818,28543312.0,185392.63751259,5724748.0,754666.56673881,2407255.0,754666.56673881,2407255.0,754666.56673881,2407255.0,1714576.10436186,671971.0,4061049.93586738,127522.0,3907383.03651623,13991.0,5235656.14754132,2153.0,2168342.77083947,85.0
1577,58018.3,59473.9,57216.0,59135.36,2711.39784733,2021-04-06,39930.802232250004,28619960.0,185915.41469737,5739459.0,755617.61899156,2410933.0,755617.61899156,2410933.0,755617.61899156,2410933.0,1714238.44728834,671895.0,4058646.89841293,127482.0,3908642.07719982,13985.0,5259349.43370612,2161.0,2145444.65176633,83.0
1578,58018.3,59473.9,57216.0,59135.36,2711.39784733,2021-04-06,39930.802232250004,28619960.0,185915.41469737,5739459.0,755617.61899156,2410933.0,755617.61899156,2410933.0,755617.61899156,2410933.0,1714238.44728834,671895.0,4058646.89841293,127482.0,3908642.07719982,13985.0,5259349.43370612,2161.0,2145444.65176633,83.0
1579,55932.83,58668.0,55441.93,58024.9,5454.57661606,2021-04-07,39999.7259565,28665058.0,185703.34530408,5732265.0,756252.82065112,2412707.0,756252.82065112,2412707.0,756252.82065112,2412707.0,1714906.92610836,672409.0,4057942.75436337,127473.0,3913906.82861317,13999.0,5243918.98443423,2160.0,2156135.20845036,84.0
1580,55932.83,58668.0,55441.93,58024.9,5454.57661606,2021-04-07,39999.7259565,28665058.0,185703.34530408,5732265.0,756252.82065112,2412707.0,756252.82065112,2412707.0,756252.82065112,2412707.0,1714906.92610836,672409.0,4057942.75436337,127473.0,3913906.82861317,13999.0,5243918.98443423,2160.0,2156135.20845036,84.0
1581,58096.6,58145.49,55680.4,55912.38,4586.80685854,2021-04-08,40094.74351507,28736192.0,185979.02440216,5742725.0,756447.34534916,2413821.0,756447.34534916,2413821.0,756447.34534916,2413821.0,1713251.38324368,671902.0,4059003.36568115,127448.0,3915538.12656528,14015.0,5248991.85162478,2159.0,2149388.25349991,83.0
1582,58096.6,58145.49,55680.4,55912.38,4586.80685854,2021-04-08,40094.74351507,28736192.0,185979.02440216,5742725.0,756447.34534916,2413821.0,756447.34534916,2413821.0,756447.34534916,2413821.0,1713251.38324368,671902.0,4059003.36568115,127448.0,3915538.12656528,14015.0,5248991.85162478,2159.0,2149388.25349991,83.0
1583,58109.56,58890.25,57657.43,58066.18,2660.64809651,2021-04-09,40106.930082,28769880.0,186071.4762787,5744472.0,756696.79348783,2414647.0,756696.79348783,2414647.0,756696.79348783,2414647.0,1713342.89938663,671941.0,4056787.98740587,127451.0,3914459.0746074,13997.0,5245061.17410482,2156.0,2157167.75852794,83.0
1584,58109.56,58890.25,57657.43,58066.18,2660.64809651,2021-04-09,40106.930082,28769880.0,186071.4762787,5744472.0,756696.79348783,2414647.0,756696.79348783,2414647.0,756696.79348783,2414647.0,1713342.89938663,671941.0,4056787.98740587,127451.0,3914459.0746074,13997.0,5245061.17410482,2156.0,2157167.75852794,83.0
1585,59766.93,61222.22,57870.0,58129.02,3917.95081704,2021-04-10,40001.27692841,28763775.0,185811.8428855,5732758.0,756432.69886722,2414497.0,756432.69886722,2414497.0,756432.69886722,2414497.0,1713261.8181301,671818.0,4055861.93459072,127374.0,3911151.94487383,13991.0,5244871.52954911,2155.0,2137782.29714331,83.0
1586,59766.93,61222.22,57870.0,58129.02,3917.95081704,2021-04-10,40001.27692841,28763775.0,185811.8428855,5732758.0,756432.69886722,2414497.0,756432.69886722,2414497.0,756432.69886722,2414497.0,1713261.8181301,671818.0,4055861.93459072,127374.0,3911151.94487383,13991.0,5244871.52954911,2155.0,2137782.29714331,83.0
1587,59979.26,60679.0,59165.15,59773.19,1822.72044967,2021-04-11,39925.93498713,28720690.0,185699.81476187,5727413.0,756749.33546286,2415830.0,756749.33546286,2415830.0,756749.33546286,2415830.0,1714081.46888034,672091.0,4055282.88097436,127395.0,3914795.96680484,13988.0,5253373.43146556,2160.0,2126172.75963124,82.0
1588,59979.26,60679.0,59165.15,59773.19,1822.72044967,2021-04-11,39925.93498713,28720690.0,185699.81476187,5727413.0,756749.33546286,2415830.0,756749.33546286,2415830.0,756749.33546286,2415830.0,1714081.46888034,672091.0,4055282.88097436,127395.0,3914795.96680484,13988.0,5253373.43146556,2160.0,2126172.75963124,82.0
1589,59831.66,61234.56,59361.11,59972.26,3707.43645474,2021-04-12,40013.221791799995,28752305.0,186246.73330048,5742869.0,756191.68563876,2415598.0,756191.68563876,2415598.0,756191.68563876,2415598.0,1710209.74533082,670526.0,4052558.51437045,127293.0,3911921.45329166,13968.0,5253314.55675077,2156.0,2237492.33147726,83.0
1590,59831.66,61234.56,59361.11,59972.26,3707.43645474,2021-04-12,40013.221791799995,28752305.0,186246.73330048,5742869.0,756191.68563876,2415598.0,756191.68563876,2415598.0,756191.68563876,2415598.0,1710209.74533082,670526.0,4052558.51437045,127293.0,3911921.45329166,13968.0,5253314.55675077,2156.0,2237492.33147726,83.0
1591,63564.48,63769.0,59780.0,59814.87,5711.52676941,2021-04-13,40139.82346014,28862465.0,186657.14317293,5754923.0,757452.38350918,2419291.0,757452.38350918,2419291.0,757452.38350918,2419291.0,1710325.96468999,670642.0,4051044.46146308,127272.0,3908434.41621475,13956.0,5244085.23135211,2155.0,2250696.31808982,84.0
1592,63564.48,63769.0,59780.0,59814.87,5711.52676941,2021-04-13,40139.82346014,28862465.0,186657.14317293,5754923.0,757452.38350918,2419291.0,757452.38350918,2419291.0,757452.38350918,2419291.0,1710325.96468999,670642.0,4051044.46146308,127272.0,3908434.41621475,13956.0,5244085.23135211,2155.0,2250696.31808982,84.0
1593,62986.09,64895.22,61327.0,63605.69,6002.89354304,2021-04-14,40329.18522192,28999679.0,186850.45447815,5765970.0,758044.77172475,2420718.0,758044.77172475,2420718.0,758044.77172475,2420718.0,1710238.24020991,670911.0,4049490.08894287,127185.0,3918465.29635456,13964.0,5236734.53289595,2144.0,2249526.92212389,83.0
1594,62986.09,64895.22,61327.0,63605.69,6002.89354304,2021-04-14,40329.18522192,28999679.0,186850.45447815,5765970.0,758044.77172475,2420718.0,758044.77172475,2420718.0,758044.77172475,2420718.0,1710238.24020991,670911.0,4049490.08894287,127185.0,3918465.29635456,13964.0,5236734.53289595,2144.0,2249526.92212389,83.0
1595,63239.19,63855.37,61998.9,62954.2,3433.44934498,2021-04-15,40343.14147214,29063365.0,186708.4802725,5763491.0,757642.88702092,2418535.0,757642.88702092,2418535.0,757642.88702092,2418535.0,1706668.11838255,669838.0,4048723.95090581,127033.0,3911678.47381733,13935.0,5230184.96093261,2146.0,2268804.47914814,84.0
1596,63239.19,63855.37,61998.9,62954.2,3433.44934498,2021-04-15,40343.14147214,29063365.0,186708.4802725,5763491.0,757642.88702092,2418535.0,757642.88702092,2418535.0,757642.88702092,2418535.0,1706668.11838255,669838.0,4048723.95090581,127033.0,3911678.47381733,13935.0,5230184.96093261,2146.0,2268804.47914814,84.0
1597,61436.24,63580.4,60042.04,63247.24,5778.81668659,2021-04-16,40681.5063717,29235829.0,187683.26555739,5798796.0,759278.86765719,2423691.0,759278.86765719,2423691.0,759278.86765719,2423691.0,1707781.24415682,670413.0,4049385.24240972,127093.0,3907621.55418779,13955.0,5209054.42863683,2146.0,2289912.13297456,85.0
1598,61436.24,63580.4,60042.04,63247.24,5778.81668659,2021-04-16,40681.5063717,29235829.0,187683.26555739,5798796.0,759278.86765719,2423691.0,759278.86765719,2423691.0,759278.86765719,2423691.0,1707781.24415682,670413.0,4049385.24240972,127093.0,3907621.55418779,13955.0,5209054.42863683,2146.0,2289912.13297456,85.0
1599,60032.29,62596.48,59676.67,61436.23,3091.48365756,2021-04-17,40842.2602185,29320613.0,188155.018863,5815284.0,760559.31072192,2427843.0,760559.31072192,2427843.0,760559.31072192,2427843.0,1708460.85686718,670781.0,4051573.18683957,127134.0,3902291.15952171,13935.0,5210994.41552511,2149.0,2289090.78339501,85.0
1600,60032.29,62596.48,59676.67,61436.23,3091.48365756,2021-04-17,40842.2602185,29320613.0,188155.018863,5815284.0,760559.31072192,2427843.0,760559.31072192,2427843.0,760559.31072192,2427843.0,1708460.85686718,670781.0,4051573.18683957,127134.0,3902291.15952171,13935.0,5210994.41552511,2149.0,2289090.78339501,85.0
1601,56280.6,60433.81,51541.16,60048.82,12869.85937399,2021-04-18,40988.1901221,29416588.0,188266.26813333,5822682.0,760245.34396383,2426779.0,760245.34396383,2426779.0,760245.34396383,2426779.0,1708042.04276461,670560.0,4048722.16544344,127010.0,3900479.96227922,13906.0,5227571.25676094,2155.0,2300028.17547471,85.0
1602,56280.6,60433.81,51541.16,60048.82,12869.85937399,2021-04-18,40988.1901221,29416588.0,188266.26813333,5822682.0,760245.34396383,2426779.0,760245.34396383,2426779.0,760245.34396383,2426779.0,1708042.04276461,670560.0,4048722.16544344,127010.0,3900479.96227922,13906.0,5227571.25676094,2155.0,2300028.17547471,85.0
1603,55694.55,57633.0,54252.88,56260.83,5791.23906226,2021-04-19,41240.54082321,29540828.0,189014.99894751,5847883.0,761607.59493936,2432076.0,761607.59493936,2432076.0,761607.59493936,2432076.0,1708467.09743358,670941.0,4049233.91684334,127081.0,3898912.51434258,13921.0,5225648.36215858,2155.0,2300824.62945402,85.0
1604,55694.55,57633.0,54252.88,56260.83,5791.23906226,2021-04-19,41240.54082321,29540828.0,189014.99894751,5847883.0,761607.59493936,2432076.0,761607.59493936,2432076.0,761607.59493936,2432076.0,1708467.09743358,670941.0,4049233.91684334,127081.0,3898912.51434258,13921.0,5225648.36215858,2155.0,2300824.62945402,85.0
1605,56503.19,57119.0,53400.0,55694.55,5863.88283884,2021-04-20,41467.64622083,29644257.0,189652.55730993,5871259.0,761644.31141051,2432554.0,761644.31141051,2432554.0,761644.31141051,2432554.0,1708088.25880228,670684.0,4046972.37262309,126979.0,3893540.2032282,13914.0,5232489.24762296,2158.0,2303895.05233808,85.0
1606,56503.19,57119.0,53400.0,55694.55,5863.88283884,2021-04-20,41467.64622083,29644257.0,189652.55730993,5871259.0,761644.31141051,2432554.0,761644.31141051,2432554.0,761644.31141051,2432554.0,1708088.25880228,670684.0,4046972.37262309,126979.0,3893540.2032282,13914.0,5232489.24762296,2158.0,2303895.05233808,85.0
1607,53806.24,56850.0,53628.79,56493.02,4578.25708723,2021-04-21,41742.96855213,29788512.0,190270.58566312,5892848.0,762626.97834382,2435965.0,762626.97834382,2435965.0,762626.97834382,2435965.0,1708894.98070866,670975.0,4050010.16663729,127091.0,3895518.32269685,13918.0,5234809.30277972,2159.0,2194309.95508149,83.0
1608,53806.24,56850.0,53628.79,56493.02,4578.25708723,2021-04-21,41742.96855213,29788512.0,190270.58566312,5892848.0,762626.97834382,2435965.0,762626.97834382,2435965.0,762626.97834382,2435965.0,1708894.98070866,670975.0,4050010.16663729,127091.0,3895518.32269685,13918.0,5234809.30277972,2159.0,2194309.95508149,83.0
1609,51683.95,55491.8,50450.01,53823.48,7838.95634691,2021-04-22,41733.0278413,29788815.0,190167.97040409,5889750.0,763077.08596206,2438292.0,763077.08596206,2438292.0,763077.08596206,2438292.0,1708539.67887229,670660.0,4050410.31647848,127027.0,3895259.08019241,13897.0,5235012.97583966,2154.0,2194876.87486732,83.0
1610,51683.95,55491.8,50450.01,53823.48,7838.95634691,2021-04-22,41733.0278413,29788815.0,190167.97040409,5889750.0,763077.08596206,2438292.0,763077.08596206,2438292.0,763077.08596206,2438292.0,1708539.67887229,670660.0,4050410.31647848,127027.0,3895259.08019241,13897.0,5235012.97583966,2154.0,2194876.87486732,83.0
1611,51176.65,52131.34,47555.0,51693.98,11649.31918465,2021-04-23,41846.8665725,29839926.0,190652.72583103,5905343.0,762438.30148994,2436674.0,762438.30148994,2436674.0,762438.30148994,2436674.0,1705939.82564523,669785.0,4047349.39119672,126973.0,3890670.12567075,13911.0,5232108.75998969,2155.0,2185948.76369591,83.0
1612,51176.65,52131.34,47555.0,51693.98,11649.31918465,2021-04-23,41846.8665725,29839926.0,190652.72583103,5905343.0,762438.30148994,2436674.0,762438.30148994,2436674.0,762438.30148994,2436674.0,1705939.82564523,669785.0,4047349.39119672,126973.0,3890670.12567075,13911.0,5232108.75998969,2155.0,2185948.76369591,83.0
1613,50118.94,51227.38,48713.34,51177.77,3445.13658315,2021-04-24,41645.702206680005,29776500.0,190421.62338375,5895316.0,762246.98630902,2435724.0,762246.98630902,2435724.0,762246.98630902,2435724.0,1706335.55526905,669834.0,4045399.46812717,126913.0,3894951.23421996,13925.0,5229174.78695225,2154.0,2186149.65351573,83.0
1614,50118.94,51227.38,48713.34,51177.77,3445.13658315,2021-04-24,41645.702206680005,29776500.0,190421.62338375,5895316.0,762246.98630902,2435724.0,762246.98630902,2435724.0,762246.98630902,2435724.0,1706335.55526905,669834.0,4045399.46812717,126913.0,3894951.23421996,13925.0,5229174.78695225,2154.0,2186149.65351573,83.0
1615,49128.43,50608.94,47004.2,50126.34,4167.43570798,2021-04-25,41480.428583140005,29668794.0,189936.86200528,5874887.0,760881.31339977,2431213.0,760881.31339977,2431213.0,760881.31339977,2431213.0,1702984.63245663,668372.0,4041485.32256532,126723.0,3887196.16143315,13898.0,5231659.92240857,2157.0,2183581.61713175,83.0
1616,49128.43,50608.94,47004.2,50126.34,4167.43570798,2021-04-25,41480.428583140005,29668794.0,189936.86200528,5874887.0,760881.31339977,2431213.0,760881.31339977,2431213.0,760881.31339977,2431213.0,1702984.63245663,668372.0,4041485.32256532,126723.0,3887196.16143315,13898.0,5231659.92240857,2157.0,2183581.61713175,83.0
1617,54073.41,54404.78,48823.01,49122.75,6046.79682802,2021-04-26,41603.85083682,29724497.0,190426.32640256,5891861.0,761912.90213864,2434605.0,761912.90213864,2434605.0,761912.90213864,2434605.0,1702418.57718456,668550.0,4043534.0958423,126696.0,3888836.25250912,13895.0,5227169.12060531,2156.0,2184017.6344643,83.0
1618,54073.41,54404.78,48823.01,49122.75,6046.79682802,2021-04-26,41603.85083682,29724497.0,190426.32640256,5891861.0,761912.90213864,2434605.0,761912.90213864,2434605.0,761912.90213864,2434605.0,1702418.57718456,668550.0,4043534.0958423,126696.0,3888836.25250912,13895.0,5227169.12060531,2156.0,2184017.6344643,83.0
1619,55091.39,55519.37,53325.75,54015.32,4111.12521596,2021-04-27,41574.4288234,29727332.0,190680.40152915,5894296.0,762250.1558296,2435828.0,762250.1558296,2435828.0,762250.1558296,2435828.0,1701757.02301207,668246.0,4038658.15303812,126553.0,3886817.83919826,13877.0,5229637.89331856,2154.0,2187203.36523445,83.0
1620,55091.39,55519.37,53325.75,54015.32,4111.12521596,2021-04-27,41574.4288234,29727332.0,190680.40152915,5894296.0,762250.1558296,2435828.0,762250.1558296,2435828.0,762250.1558296,2435828.0,1701757.02301207,668246.0,4038658.15303812,126553.0,3886817.83919826,13877.0,5229637.89331856,2154.0,2187203.36523445,83.0
1621,54901.97,56500.0,53811.49,55094.73,4542.50992013,2021-04-28,41541.482463479995,29687801.0,191060.96839863,5904275.0,763062.38266671,2437298.0,763062.38266671,2437298.0,763062.38266671,2437298.0,1703083.35083213,668683.0,4040506.48237798,126580.0,3888524.18961834,13896.0,5226775.88464013,2154.0,2080401.03316553,81.0
1622,54901.97,56500.0,53811.49,55094.73,4542.50992013,2021-04-28,41541.482463479995,29687801.0,191060.96839863,5904275.0,763062.38266671,2437298.0,763062.38266671,2437298.0,763062.38266671,2437298.0,1703083.35083213,668683.0,4040506.48237798,126580.0,3888524.18961834,13896.0,5226775.88464013,2154.0,2080401.03316553,81.0
1623,53593.97,55239.33,52379.9,54898.45,4172.67670698,2021-04-29,41674.065530349995,29760385.0,190772.24459863,5902547.0,763118.47871097,2436667.0,763118.47871097,2436667.0,763118.47871097,2436667.0,1702524.85811417,668230.0,4039259.08614207,126531.0,3883692.30830196,13887.0,5219660.45716853,2152.0,2095016.77559625,82.0
1624,53593.97,55239.33,52379.9,54898.45,4172.67670698,2021-04-29,41674.065530349995,29760385.0,190772.24459863,5902547.0,763118.47871097,2436667.0,763118.47871097,2436667.0,763118.47871097,2436667.0,1702524.85811417,668230.0,4039259.08614207,126531.0,3883692.30830196,13887.0,5219660.45716853,2152.0,2095016.77559625,82.0
1625,57775.27,58008.0,53087.15,53585.93,4809.18204712,2021-04-30,41612.45811621,29756109.0,190418.82761965,5893690.0,758875.48425346,2426270.0,758875.48425346,2426270.0,758875.48425346,2426270.0,1701410.58059511,667303.0,4045905.7426881,126686.0,3894064.4248078,13907.0,5205846.74138209,2143.0,2098490.26470051,82.0
1626,57775.27,58008.0,53087.15,53585.93,4809.18204712,2021-04-30,41612.45811621,29756109.0,190418.82761965,5893690.0,758875.48425346,2426270.0,758875.48425346,2426270.0,758875.48425346,2426270.0,1701410.58059511,667303.0,4045905.7426881,126686.0,3894064.4248078,13907.0,5205846.74138209,2143.0,2098490.26470051,82.0
1627,57851.91,58549.0,57049.63,57790.66,2248.55545142,2021-05-01,41508.34202886,29736071.0,189999.28421283,5877677.0,759101.66972783,2426837.0,759101.66972783,2426837.0,759101.66972783,2426837.0,1701628.85177068,667412.0,4046203.72208965,126733.0,3895863.42322624,13896.0,5204171.45647002,2145.0,2099016.52463682,82.0
1628,57851.91,58549.0,57049.63,57790.66,2248.55545142,2021-05-01,41508.34202886,29736071.0,189999.28421283,5877677.0,759101.66972783,2426837.0,759101.66972783,2426837.0,759101.66972783,2426837.0,1701628.85177068,667412.0,4046203.72208965,126733.0,3895863.42322624,13896.0,5204171.45647002,2145.0,2099016.52463682,82.0
1629,56622.66,57967.01,56064.51,57893.01,1887.08427188,2021-05-02,40930.67742171,29423536.0,189313.29686361,5849086.0,758987.19045757,2425956.0,758987.19045757,2425956.0,758987.19045757,2425956.0,1704384.93213932,668012.0,4043991.43067279,126655.0,3895079.67491948,13898.0,5201442.06093564,2145.0,2104520.26075281,82.0
1630,56622.66,57967.01,56064.51,57893.01,1887.08427188,2021-05-02,40930.67742171,29423536.0,189313.29686361,5849086.0,758987.19045757,2425956.0,758987.19045757,2425956.0,758987.19045757,2425956.0,1704384.93213932,668012.0,4043991.43067279,126655.0,3895079.67491948,13898.0,5201442.06093564,2145.0,2104520.26075281,82.0
1631,57222.37,59000.0,56500.0,56599.91,3636.51735676,2021-05-03,40653.645524490006,29278385.0,189081.46935929,5835622.0,760158.62185636,2429504.0,760158.62185636,2429504.0,760158.62185636,2429504.0,1704721.4059095,668714.0,4041488.35481682,126634.0,3896450.23457793,13910.0,5198849.68809845,2141.0,2104352.35393206,82.0
1632,57222.37,59000.0,56500.0,56599.91,3636.51735676,2021-05-03,40653.645524490006,29278385.0,189081.46935929,5835622.0,760158.62185636,2429504.0,760158.62185636,2429504.0,760158.62185636,2429504.0,1704721.4059095,668714.0,4041488.35481682,126634.0,3896450.23457793,13910.0,5198849.68809845,2141.0,2104352.35393206,82.0
1633,53236.84,57250.85,53080.69,57227.64,5747.19401914,2021-05-04,40600.82784781,29175354.0,188544.82384548,5820105.0,758045.58368755,2422145.0,758045.58368755,2422145.0,758045.58368755,2422145.0,1703120.73488213,668101.0,4040607.89304955,126560.0,3889626.20843966,13899.0,5205516.62717395,2150.0,2092324.3300433,82.0
1634,53236.84,57250.85,53080.69,57227.64,5747.19401914,2021-05-04,40600.82784781,29175354.0,188544.82384548,5820105.0,758045.58368755,2422145.0,758045.58368755,2422145.0,758045.58368755,2422145.0,1703120.73488213,668101.0,4040607.89304955,126560.0,3889626.20843966,13899.0,5205516.62717395,2150.0,2092324.3300433,82.0
1635,57509.93,57976.62,52924.5,53221.75,5504.55788108,2021-05-05,40665.259673570006,29146729.0,188801.76342286,5827945.0,758946.10669114,2425334.0,758946.10669114,2425334.0,758946.10669114,2425334.0,1701966.28017305,668002.0,4041626.85366563,126562.0,3888364.99277168,13890.0,5203722.10182434,2149.0,2095274.92074716,82.0
1636,57509.93,57976.62,52924.5,53221.75,5504.55788108,2021-05-05,40665.259673570006,29146729.0,188801.76342286,5827945.0,758946.10669114,2425334.0,758946.10669114,2425334.0,758946.10669114,2425334.0,1701966.28017305,668002.0,4041626.85366563,126562.0,3888364.99277168,13890.0,5203722.10182434,2149.0,2095274.92074716,82.0
1637,56447.39,58420.83,55283.0,57517.08,5144.23317131,2021-05-06,40672.085338979996,29151028.0,188825.01496466,5832353.0,758153.82770644,2423416.0,758153.82770644,2423416.0,758153.82770644,2423416.0,1700141.94883749,667284.0,4038815.58036164,126495.0,3894465.60766361,13910.0,5201352.54990182,2148.0,2099504.16897588,82.0
1638,56447.39,58420.83,55283.0,57517.08,5144.23317131,2021-05-06,40672.085338979996,29151028.0,188825.01496466,5832353.0,758153.82770644,2423416.0,758153.82770644,2423416.0,758153.82770644,2423416.0,1700141.94883749,667284.0,4038815.58036164,126495.0,3894465.60766361,13910.0,5201352.54990182,2148.0,2099504.16897588,82.0
1639,57381.73,58743.85,55288.11,56425.82,4234.70954424,2021-05-07,40682.77580062,29167301.0,188431.23191611,5820297.0,757799.92711315,2421583.0,757799.92711315,2421583.0,757799.92711315,2421583.0,1700292.74722799,667138.0,4037938.22909805,126489.0,3946699.50026574,13994.0,5147905.21496886,2110.0,2103256.15736,82.0
1640,57381.73,58743.85,55288.11,56425.82,4234.70954424,2021-05-07,40682.77580062,29167301.0,188431.23191611,5820297.0,757799.92711315,2421583.0,757799.92711315,2421583.0,757799.92711315,2421583.0,1700292.74722799,667138.0,4037938.22909805,126489.0,3946699.50026574,13994.0,5147905.21496886,2110.0,2103256.15736,82.0
1641,58984.75,59564.24,56977.5,57371.02,2928.99345356,2021-05-08,40653.89902122,29180046.0,187567.06738475,5798358.0,754181.78311507,2408413.0,754181.78311507,2408413.0,754181.78311507,2408413.0,1698026.30469413,666245.0,4037044.65264844,126426.0,3962155.11943569,14017.0,5138625.25159646,2100.0,2105820.45516056,82.0
1642,58984.75,59564.24,56977.5,57371.02,2928.99345356,2021-05-08,40653.89902122,29180046.0,187567.06738475,5798358.0,754181.78311507,2408413.0,754181.78311507,2408413.0,754181.78311507,2408413.0,1698026.30469413,666245.0,4037044.65264844,126426.0,3962155.11943569,14017.0,5138625.25159646,2100.0,2105820.45516056,82.0
1643,58305.24,59300.62,56256.0,58964.89,2589.62561937,2021-05-09,40261.3118473,29038106.0,186244.01113331,5761014.0,751088.02656554,2395448.0,751088.02656554,2395448.0,751088.02656554,2395448.0,1698500.91655854,666301.0,4038340.24464299,126478.0,3957235.34403765,14004.0,5156084.32054128,2099.0,2199409.48799688,82.0
1644,58305.24,59300.62,56256.0,58964.89,2589.62561937,2021-05-09,40261.3118473,29038106.0,186244.01113331,5761014.0,751088.02656554,2395448.0,751088.02656554,2395448.0,751088.02656554,2395448.0,1698500.91655854,666301.0,4038340.24464299,126478.0,3957235.34403765,14004.0,5156084.32054128,2099.0,2199409.48799688,82.0
1645,55880.72,59603.0,53500.0,58336.16,6589.4271403,2021-05-10,40121.961381609995,28943915.0,186384.77200093,5763987.0,751802.33134269,2397679.0,751802.33134269,2397679.0,751802.33134269,2397679.0,1698098.85954546,666267.0,4034181.11700905,126365.0,3957733.85322568,14001.0,5132720.71385789,2092.0,2227245.05495471,84.0
1646,55880.72,59603.0,53500.0,58336.16,6589.4271403,2021-05-10,40121.961381609995,28943915.0,186384.77200093,5763987.0,751802.33134269,2397679.0,751802.33134269,2397679.0,751802.33134269,2397679.0,1698098.85954546,666267.0,4034181.11700905,126365.0,3957733.85322568,14001.0,5132720.71385789,2092.0,2227245.05495471,84.0
